"y","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9-4","x_10-3","x_11-6","x_12-6","x_13-6","x_14-6","x_15-6","x_16-2","x_17-6","x_18-4","x_19-6","x_20-5","x_21-6","x_22","x_23","x_24-6","x_25","x_26","x_27","x_28-1","x_29","x_30","x_31","x_32-2","x_33-3","x_34","x_35","x_36-6","x_37-3","x_38-3","x_39-2","x_40-6","x_41","x_42-4","x_43","x_44","x_45-6","x_46","x_47","x_48","x_49","x_50","x_51-6","x_52-6","x_53","x_54","x_55-5","x_56","x_57","x_58","x_59-6","x_60-4","x_61-6","x_62","x_63","x_64","x_65-5","x_66-3","x_67-1","x_68","x_69-2","x_70","x_71","x_72-5","x_73-2","x_74-1","x_75","x_76-3","x_77","x_78-1","x_79-1","x_80","x_81-6","x_82-3","x_83-2","x_84-6","x_85-3","x_86","x_87","x_88-2","x_89","x_90","x_91","x_92","x_93","x_94","x_95-5","x_96-6","x_97-1","x_98","x_99","x_100","x_101","x_102-6","x_103","x_104","x_105","x_106-6","x_107-6","x_108-4","x_109-3","x_110-6","x_111-5"
20852,5.5,9207.3,287396,189.1,105.7,187201,182,1881,2066,6730000,227349,70.6,69.3,54.7,61.5,48.8,40,86,60.5,55.1,59.2,4.5,410.1,3.8,185204,255771,38.4,44,51033,22863,53844,172.1,126136,34111,1832,31872,1808,144,92.32118,0.14,7292,19.06,139556,116349,24753,38684,47763,11161,35940,7521,1681,19.9,3835,268,1838,2670,4858,293463,1.5,1998,3.8,92.4549,78,356087,1.21,113.4,918904,265969,110.5,1405130,1778.9,208800,40.28,1.969,5.93,0.607,1.739,147.2,148.4,152.5,4.15,18.69,92.32118225,1.97,463.241,84.935,105.501,11,169.452,67646,122979,-55333,92.4549,1207146,1.31,671.9386,15.761,8.439575395,12.28957539,10064.7,10035.4,3185.3,2137.093,4.25,1.26,5.54,6.44,78,1.342,10.9203,1.264
24105,5.4,9226.2,287961,189.2,98.7,185159,185.9,1911,2070,6850000,227051,66.5,65.6,55.7,62.9,51.3,38.5,88,62,60.2,59.9,4.6,416.8,3.7,189670,257871,38.2,44.5,54263,22641,52004,180,141517,34540,1332,31917,1545,132,85.34598,0.04,7311,19.15,139573,116656,24692,38689,47856,11552,36184,7368,1753,20.1,3578,272,1889,2639,5129,293719,1.32,2003,3.7,92.4832,78.1,361985,1.17,113.1,923755,262836,110.8,1478446,1741.7,229266,38.03,1.911,5.41,0.677,1.833,147.4,148.2,152.9,4.08,19.17,85.34597778,2.45,476.219,84.382,105.104,9.01,169.228,68132,124224,-56092,92.4832,1216952,1.28,671.4697,16.87,7.947425474,11.72742547,10112.3,10064.7,3221.2,2143.4351,4.43,1.43,5.5,6.27,73,1.3789,11.0319,1.2261
26513,5.4,9295.6,293238,189.8,96.7,188441,164,1796,2150,6920000,233056,64.6,66.8,57,66.7,50.8,39.5,86,63.5,59.9,57.1,3.9,352.7,3.6,190817,259093,38.4,44.4,54917,23557,56449,177.9,145133,37170,977,33542,1759,135,87.54419,0.14,7249,19.15,139487,115245,24935,39424,48573,11790,36170,7672,1710,19.8,3704,261,1911,2593,4984,293971,1.43,1981,3.6,92.5476,78.1,363529,1.18,114.1,914983,243515,111.1,1408654,1868.8,223585,40.78,1.878,5.15,0.67,1.917,148,148.6,153.2,3.83,20.51,87.54418945,2.01,475.21,79.163,98.198,8.343,160.227,69592,124400,-54808,92.5476,1217165,1.3,670.0561,16.717,7.939168017,11.71916802,10140.5,10064.9,3261.6,2160.1483,4.58,1.61,5.33,6.11,71,1.3578,11.019,1.1989
27405,5.5,9309.5,295101,190.8,92.9,185339,181.3,1839,2020,6840000,233437,67.1,66.6,57.2,66.7,52.1,40.5,81,66.5,60,58.7,3.8,348.9,4,191172,261025,38.2,44.8,54341,23656,53881,181.9,148372,39543,2878,38934,1821,160,85.92587,0.1,7286,19.12,139732,115166,25037,39924,48917,11437,36115,8034,1633,19.6,3779,275,1858,2585,5122,294230,1.29,1828,4,93.4371,78.9,369620,1.19,114,919771,254496,110.2,1509119,1855.7,235017,44.9,1.87,6.35,0.741,2.134,147.7,148.8,153.7,4.35,23.08,85.92586517,2.5,502.47,83.144,102.373,9.581,168.44,70168,128810,-58642,93.4371,1224967,1.29,672.0108,17.432,8.690914008,12.54091401,10191.1,10074,3302.9,2176.7193,4.75,1.76,5.73,6.46,77,1.3225,11.2701,1.2
26324,5.4,9323,296233,191.7,92.6,192910,138.1,1758,2112,6700000,232956,64.5,65.3,60.1,68.3,51.6,37,77,63,57.3,58.8,3.4,314.2,3.8,191828,264036,38.4,44.8,54177,22847,54811,166.6,153562,41894,1545,35747,2114,177,100.01189,0.06,7205,19.24,140231,115000,24921,40156,49089,11714,36034,7648,1649,19.8,3456,246,1880,2818,5204,294466,1.22,2002,3.8,93.6306,79,373157,1.19,113.1,940510,239796,110.5,1408453,1870.2,227750,45.94,2,6.17,0.837,2.147,150,151.2,154.1,4.72,19.35,100.0118866,3.34,499.312,95.378,98.588,9.35,161.821,69284,131867,-62584,93.6306,1238653,1.31,676.8702,17.056,9.021621622,12.80162162,10206.1,10050.2,3385.3,2183.7464,4.93,1.93,6.04,6.75,80,1.3127,11.5199,1.2146
24252,5.4,9381,299791,191.7,102.7,192946,140.2,1921,2056,6680000,232519,60.9,63.7,59.4,67.1,49.3,39,81.5,58.5,56.7,57.5,6.3,592.3,3.9,196215,264924,38.6,45.1,55037,24632,56655,181.8,158451,37918,2239,27443,1974,148,105.69511,0.86,7012,19.32,140125,115117,24135,39894,49184,11762,36035,7834,1614,20.5,3846,267,1819,2772,5239,294694,1.21,2024,3.9,94.2703,79.5,375816,1.2,113.2,960334,245029,111.5,1367589,1896.2,228476,53.28,1.979,6.58,0.802,2.009,151.4,152.1,154.5,4.73,26.02,105.6951141,3.51,467.82,124.955,103.528,8.594,166.3,71511,130310,-58799,94.2703,1241329,1.31,679.74,16.912,8.742318059,12.52231806,10555.7,10417.5,3386.7,2192.2462,5.15,2.16,6.01,6.78,81,1.2881,11.3926,1.2266
25487,5.3,9379.8,297799,191.6,105.1,193056,142.9,1892,2041,6850000,238888,62.8,63.8,57.4,64.5,49.7,37.5,76,58,55.8,58.8,2.9,269,4.5,198635,268579,37.6,45.4,56554,24640,57831,208.3,159688,41001,2056,25621,2038,192,95.24085,0.1,6682,19.41,140245,114181,24351,39760,48878,11417,35907,7225,1711,18.8,3595,292,1954,2830,5187,294914,1.22,1905,4.5,94.7136,79.8,382296,1.19,113.2,965316,224072,111.9,1396793,1850.9,234408,48.47,1.841,6.15,0.906,1.959,150.2,151.4,155.4,4.5,19.17,95.24085236,3.05,476.629,138.06,98.872,9.904,160.952,71669,132065,-60396,94.7136,1252866,1.31,679.4227,17.627,8.144873859,11.85487386,10307.8,10069.3,3409.6,2196.7776,5.25,2.28,5.82,6.62,81,1.2469,11.4678,1.2191
27130,5.4,9412.3,300335,192.4,104.4,195059,149.1,1908,2097,6960000,241348,62.1,59.3,56.4,62.8,52.8,45.5,78.5,55,53.5,58.3,2.7,243.5,4.3,197494,271787,38.2,45.3,55602,24472,57697,192.7,172008,45403,1948,29539,1874,161,77.59644,0.06,6699,19.46,140385,114022,23570,39657,48495,11142,36101,7667,1580,18.8,3842,278,1829,2675,5203,295105,0.95,2072,4.3,95.3245,80.3,383090,1.18,113.9,966237,219970,111.2,1342757,1820.6,222372,43.15,1.831,6.14,0.863,2.027,150.9,151.9,155.3,4.28,20.83,77.59643555,3.04,484.699,120.739,89.866,9.902,149.9,72185,134921,-62736,95.3245,1261533,1.3,681.8657,16.37,8.453026245,12.23302625,10346.7,10073.5,3424.8,2211.5587,5.49,2.5,5.65,6.46,74,1.1968,11.3953,1.2224
28423,5.2,9435.5,300304,193.1,103,187368,156.2,1787,2079,6890000,246868,57.7,59.8,58,59.8,53.5,41.5,74,55,56.7,58.2,2.7,251.3,4.1,195349,273980,38.1,45.3,53559,24369,56938,183.9,183068,46719,3774,31285,2198,159,73.91848,0.12,6838,19.34,140654,114431,24396,39589,48755,11377,36345,7621,1618,19.4,3891,269,1794,2854,5207,295287,1.09,1782,4.1,95.2402,80.1,384039,1.18,112.7,979684,253182,114.2,1493052,1886.3,231335,46.84,1.91,6.96,0.774,2.214,151.6,152.7,155.6,4.13,23.08,73.91847992,2.98,545.889,118.64,101.024,8.59,167.091,72793,130902,-58109,95.2402,1269395,1.29,683.9601,16.402,8.406841261,12.04684126,10408.5,10104.8,3454.3,2220.1992,5.58,2.63,5.46,6.27,68,1.2189,11.487,1.2507
29073,5.2,9510.4,305040,193.7,97.5,194871,184.6,1927,2082,7100000,246581,58.4,59.3,55.5,59.2,51,43.5,72,49,54.5,59.2,2.1,197.9,3.9,201136,274859,38.9,45.4,58235,24788,57893,186.6,189103,49365,2106,28605,2465,209,58.95005,0.06,7128,19.3,141254,115888,25281,40061,49132,11668,36681,7437,1720,19.5,4115,288,1954,2765,5291,295490,1.26,2042,3.9,95.3681,80.1,391007,1.18,118.3,951706,250860,113.1,1460039,1836.2,231634,48.15,2.079,7.16,0.737,2.292,153.7,153.7,156,4.1,25.21,58.95005035,3.04,551.536,92.56,99.298,7.83,162.952,75490,137129,-61639,95.3681,1275291,1.29,683.3759,16.929,8.561792956,12.20179296,10463.6,10124.5,3484.4,2232.5354,5.75,2.79,5.47,6.21,68,1.2248,11.4037,1.2997
29622,5.1,9463.2,302011,193.6,103.1,206123,197.9,2103,2139,6880000,247029,60.1,57.3,56.9,56.8,55,43.5,69,47.5,59.1,58.8,3,275.4,4.3,199276,276305,38.5,45.7,56986,24830,57176,199.7,195003,51110,1450,40231,1568,117,57.55796,0.24,7360,19.1,141609,116830,25581,40152,49249,12174,36718,7348,1706,19.7,3824,283,1973,2842,5271,295704,1.35,2144,4.3,95.5331,80.2,388248,1.17,115.5,950757,262678,112.2,1466477,1836.6,242337,54.19,2.243,6.47,0.758,2.199,155,154.2,156.4,4.19,15.5,57.5579567,3.18,493.186,81.646,104.224,8.728,170.624,75074,135665,-60591,95.5331,1276288,1.28,680.8356,17.274,7.969287991,11.53928799,10518,10166.4,3496.4,2232.6715,5.98,3,5.52,6.2,66,1.2401,11.371,1.3406
30837,5,9560.7,309800,193.7,106.2,209567,192.8,1965,2114,6960000,246725,66.3,57.9,53.8,55.3,48.5,44,65.5,54,56.5,60.8,2.2,209.3,4.1,200120,276107,38.6,45.8,57204,24988,58865,212.6,191648,52292,2408,35429,1598,131,74.56597,0.06,7574,19.18,141714,118761,25161,39808,48811,12304,36208,7667,1757,19.4,4018,278,1913,2796,5286,295936,1.16,2207,4.1,95.912,80.4,391051,1.17,114.3,961367,263816,113,1412640,1872.4,229495,52.98,2.161,7.18,0.878,2.29,154.3,153.9,156.2,4.23,20,74.56597137,2.18,520.969,82.301,101.695,9.285,164.983,74950,137614,-62664,95.912,1276344,1.29,691.8726,16.928,7.541026998,11.041027,10559.9,10195.8,3507.1,2247.8334,6.01,3.04,5.47,6.15,62,1.216,11.2012,1.3123
26126,5,9620.8,314312,194.9,103.6,196698,187.6,1886,2062,7120000,250158,57.9,59.3,58.6,54.7,48.5,44.5,73,50.5,56.5,61.1,1.9,180.9,4.4,196845,278333,38.3,45.3,55403,24943,57784,203.1,182565,51596,2060,31969,1761,166,70.50812,0.16,7652,19.24,142026,119409,24501,39921,48771,11948,35708,7595,1612,19.5,4162,318,1909,2747,5301,296186,1.19,1864,4.4,95.7242,80.1,389286,1.18,115.7,953432,267025,112.3,1404879,1885.4,211755,49.83,2.156,7.63,0.854,2.373,154.3,153.9,156.8,4.22,23.58,70.50811768,2.7,460.354,90.632,106.992,10.142,172.289,74688,137423,-62735,95.7242,1271017,1.29,693.2479,17.968,8.067160233,11.56716023,10634.6,10221.5,3512.2,2257.2309,6.25,3.26,5.36,6.02,66,1.2359,11.2627,1.3013
30870,4.9,9586.1,309589,196.1,105.5,205325,192,1952,2150,7080000,251796,55.9,58.2,56,56.5,48,42.5,71,50.5,55.1,60.7,2.4,229.7,4.3,201791,278098,38.3,45.6,57867,25294,60016,202.1,174403,53175,2219,32960,1610,147,74.56133,0.08,7704,19.33,142434,119615,25078,40132,49031,11921,36379,7223,1746,19.1,4085,293,1958,2938,5431,296440,1.02,2061,4.3,95.8708,80.1,399439,1.19,114.5,969561,265323,111.7,1485201,1866.8,231375,56.35,2.29,9.53,0.797,2.5,156.3,155,156.9,4.17,6.93,74.56132507,2.06,470.684,91.072,106.892,8.858,174.119,76215,139189,-62974,95.8708,1275359,1.3,690.2341,20.607,8.546934461,11.97693446,10696.2,10236.9,3507.7,2267.0449,6.44,3.5,5.2,5.82,72,1.2555,11.1373,1.3185
30294,5,9548.8,310103,198.8,87.5,204231,187.9,1922,2085,7180000,251961,57.7,57.5,52.5,53.5,45.5,46,58,56,57,58.9,2.3,221.3,4.1,204813,278706,38.5,46,58505,25634,58805,224,171833,54399,1966,26553,1841,133,68.71645,0.18,7645,19.29,142401,117781,25328,40615,49377,11891,36637,7705,1765,19.5,4227,339,1884,3053,5429,296707,1.12,2025,4.1,93.9661,78.4,404758,1.17,114.4,982361,242240,111.9,1438698,1796.8,220661,59,2.486,11.75,0.818,2.819,157.6,156.3,157.1,4.5,11.11,68.71644592,2.34,486.986,76.273,96.687,9.904,160.963,74228,143958,-69731,93.9661,1282614,1.28,692.8388,16.917,9.741833509,13.24183351,10749.2,10184.6,3509.5,2271.6333,6.59,3.62,5.4,6.06,86,1.2402,11.1552,1.2943
31533,5,9573.4,311079,199.1,85.2,210148,180.4,1962,2178,7140000,254161,53.4,54.2,53,51.8,47,41.5,50.5,53,55.3,56.7,2.6,245,4.3,207243,280336,38.6,46,59511,25823,59469,237.5,170181,57657,4269,20526,1892,133,64.39586,0.12,7679,19.36,142548,118025,25050,40972,49958,11527,36875,7813,1708,19.6,4230,261,1911,2943,5065,296972,0.87,2068,4.3,95.1806,79.3,405917,1.18,114.4,982740,251419,112.4,1470099,1696.4,230984,64.99,2.903,13.42,0.845,3.095,162.2,158.8,156.8,4.34,23.53,64.39585876,2.57,513.527,76.461,101.168,8.886,167.749,76236,148676,-72440,95.1806,1291405,1.29,692.0008,16.427,9.350104822,12.85010482,10820.4,10233.7,3509.6,2276.8431,6.75,3.78,5.33,6.05,90,1.2229,11.1121,1.2697
26205,5,9625.4,313518,198.1,98.3,222294,160.7,1907,2203,7230000,255438,51.8,54.7,49.3,49.8,49.5,47.5,48.5,51,51.2,53.9,2.7,260,4.2,207997,282483,39.3,45.9,58267,26118,60039,278.2,167555,56985,2894,21665,2044,150,91.40606,0.14,7650,19.55,142499,117459,24761,40771,49964,11678,36770,7586,1744,18.6,4341,367,1967,2928,5227,297207,0.99,2054,4.2,96.1177,79.9,408484,1.17,115.8,1003038,243056,111.4,1392562,1746.3,218621,65.59,2.717,10.3,0.941,2.573,166.2,160.5,156.8,4.14,13,91.40605927,2.76,521.212,89.242,98.686,8.245,163.525,77745,146650,-68906,96.1177,1300397,1.28,690.2807,14.847,8.338549817,11.83854982,10872.5,10303.9,3506.3,2283.6613,7,4,5.15,6.01,89,1.2043,10.9764,1.2155
23526,4.9,9665.3,313732,198.1,103.8,220001,136,1941,2219,7250000,252025,55.7,55.1,51.1,52,46.5,44,62.5,51,55.8,54.2,2.8,272,4.3,213026,283613,38.5,44.9,60419,26978,61242,308.6,159938,52888,2798,28095,2026,139,76.16368,0.24,7425,19.59,142752,117791,23695,41262,50524,11499,36445,7665,1751,17.9,4249,349,1862,2823,5057,297431,1.39,2095,4.3,96.669,80.3,414315,1.19,115.4,1004273,245787,111.2,1375654,1884.5,235815,62.26,2.257,13.05,1.13,2.443,163.7,158.7,156.8,4,14.61,76.16368103,3.14,472.895,125.285,103.964,7.478,170.424,79809,149264,-69455,96.669,1313485,1.26,691.3525,16.022,8.238549817,11.66854982,10934.3,10358.7,3513.7,2290.9281,7.15,4.16,4.96,5.86,87,1.1777,10.8197,1.2041
29518,4.7,9701.1,322831,199.3,106.8,207601,153,2036,2263,7100000,253900,57.2,57.4,53.2,50.8,47,44.5,78,49,54.5,54.7,3.7,366.7,4.2,210243,285892,39.1,45.6,57749,26192,62790,298,156218,57180,3424,24923,1897,157,72.21599,1.02,7182,19.68,143150,116395,23874,40907,50131,11580,36075,7428,1662,17.6,4278,320,1878,2853,5218,297647,1.69,2151,4.2,96.7856,80.2,416105,1.16,115.4,1016807,233302,113.5,1464556,1567.6,230034,58.32,2.185,8.69,1.137,2.467,163,159.6,157.5,4.18,21.88,72.21598816,2.7,473.37,116.622,99.3,8.725,165.627,80555,152919,-72364,96.7856,1323387,1.26,695.7735,16.688,8.718789144,12.00878914,11148.8,10497.7,3540.6,2373.1844,7.26,4.29,5.06,5.95,90,1.1774,10.6724,1.2295
28864,4.8,9733.6,319960,199.4,102.7,217795,145.1,2048,2170,7030000,257599,57.8,55.6,51.8,49.9,46.5,46.5,84,50.5,57.3,53.4,3.8,373.7,4.5,213687,287139,38.8,45.8,58470,26126,62706,274,160486,60539,3497,27975,1615,148,78.04893,3.6,7218,19.74,143457,116823,23527,40773,50205,11375,35989,7437,1572,18.4,4308,370,1902,3013,5347,297854,1.72,2065,4.5,96.8261,80.2,415220,1.14,118,1029687,220730,112.2,1312500,1745.3,204899,59.41,2.316,7.54,0.999,2.475,164.3,160.5,158,4.26,25.96,78.04892731,2.99,477.142,115.505,90.386,9.141,150.593,81535,148596,-67061,96.8261,1327539,1.25,703.9803,17.572,8.438253638,11.79825364,11210.7,10542.5,3546.8,2380.7544,7.5,4.49,5.09,5.96,95,1.1815,10.6862,1.2234
33070,4.7,9753,321342,199.7,107.5,227468,165.9,2245,2218,6840000,263183,60.9,62.4,53.4,57.7,47.5,44.5,74,55,55.2,53.4,3.7,371.2,4.7,214645,290421,38.8,45.4,59232,27169,65536,274.5,173935,60231,3750,23179,1926,144,79.17535,14.68,7337,19.6,143741,117693,24798,40932,49977,11591,36750,7589,1725,17.9,4537,382,1717,3037,5294,298060,1.51,2147,4.7,97.0742,80.3,417620,1.15,115.1,992818,256645,112.5,1493547,1825.2,210817,65.49,2.28,6.89,1.056,2.559,161.8,158.7,158.4,4.2,27.78,79.17534637,1.94,551.466,114.464,101.683,8.504,170.232,83299,150759,-67460,97.0742,1340442,1.25,708.9461,16.515,8.117918177,11.40791818,11257.2,10561.7,3564.6,2390.6165,7.53,4.59,5.13,6.03,97,1.1615,10.7858,1.2022
28806,4.7,9771.1,323299,200.7,109.8,214319,160.5,2071,2120,6720000,265451,61.4,62.1,54.3,61.8,52,41,63,55.5,57.9,58.2,3.4,337.7,4.5,208490,294202,39.1,45.3,56279,26773,62952,233.6,188021,59533,3331,27541,2237,163,72.69299,0.18,7557,19.67,143761,118559,25315,41243,50105,12099,36674,7360,1704,17.9,4495,370,1639,2808,5125,298281,1.5,1994,4.5,97.44,80.4,412319,1.15,115.6,1017501,250665,111.6,1446164,1793.6,215522,61.63,2.425,7.16,0.989,2.728,162.2,159.3,158.5,4.46,20.55,72.69299316,2.37,519.744,90.339,99.35,6.404,165.237,83188,151278,-68090,97.44,1349422,1.26,701.5839,16.409,8.313835829,11.60383583,11298.9,10548.2,3585.3,2403.7323,7.75,4.79,5.35,6.3,95,1.1572,10.8354,1.1789
34390,4.6,9781.9,321363,201.3,104.7,215660,190.2,1897,2212,6840000,269373,61.2,62.4,56,57,50,43.5,65,53,54.3,54.1,3.2,319.9,5,215137,297198,38.4,45.7,59652,26767,63934,223.6,201424,60173,4900,30804,1408,116,64.22933,0.04,7779,19.5,144089,118925,25509,41457,50160,12415,36903,7641,1687,17.5,4432,323,1735,3049,5470,298496,1.43,2273,5,97.3002,80.2,422962,1.14,114.3,1043125,263393,111.9,1521036,1850.7,225336,62.69,2.742,6.25,0.919,2.897,164.3,160.6,158.9,4.54,22.43,64.22933197,2.22,484.788,82.004,104.049,8.974,171.174,84593,154996,-70403,97.3002,1363854,1.26,704.5862,16.568,8.577272727,11.79727273,11313.2,10538.9,3587.2,2415.2547,7.93,4.94,5.42,6.39,95,1.1489,10.6715,1.1861
27751,4.6,9790.2,322851,201.8,105.7,221123,170.2,2050,2141,6830000,272395,60.1,60.3,53.7,54.9,51.5,48,62.5,49.5,58.5,52.8,3.4,336.2,4.9,215267,300674,39,44.9,58388,27520,63779,231.6,219670,55413,2665,37578,1329,163,79.76153,0.02,7945,19.56,144353,121070,25127,41253,49451,12279,37031,7285,1818,17.5,4331,357,1719,3034,5256,298739,1.51,2119,4.9,97.6752,80.4,422352,1.15,113.5,1030333,263805,111.6,1464781,1886.8,222123,69.44,2.907,6.21,0.926,2.898,165.8,160.6,159,4.47,24.79,79.76152802,2.29,510.067,83.282,102.199,7.425,168.397,86432,155279,-68847,97.6752,1376503,1.25,703.4135,16.17,8.781724316,12.00172432,11363.7,10562.3,3603.4,2403.1099,8.02,4.99,5.37,6.32,92,1.1573,10.6266,1.2126
30324,4.7,9836,325373,202.9,107,212159,160.9,1934,2118,6700000,277343,58.9,59.7,53.1,55.7,48.5,46,66.5,53.5,57,57,2.9,287.9,5.3,207937,304971,38.9,45.9,53985,26851,63745,233.5,218164,56934,2049,43709,1612,145,70.83626,0.04,8013,19.53,144202,121951,25086,41497,49721,11678,36161,7463,1682,16.9,4081,317,1721,2943,5357,298996,1.33,1969,5.3,97.687,80.3,416577,1.16,113.9,1032294,263442,113.4,1428970,1965.4,198045,70.84,2.885,6.17,1.016,2.934,166.1,161.4,158.1,4.42,20.16,70.83625793,2.61,453.186,94.648,107.385,8.437,176.032,84328,156232,-71904,97.687,1382055,1.26,701.758,16.352,8.804669061,12.09466906,11396.8,10559.5,3619.7,2411.7204,8.25,5.24,5.29,6.24,88,1.1441,10.5422,1.194
36017,4.7,9813.7,325284,203.8,100.2,211224,146.8,1877,1998,6580000,280283,61,57.9,53.5,54.4,47.5,48.5,71.5,54.5,57.3,57.5,3,303.8,6.1,215641,307071,39.1,45.9,58348,27701,64283,216.9,212092,61482,2711,44839,1657,140,79.49433,0.16,8045,19.61,144625,121979,25171,41495,49664,11992,36624,7233,1700,17.8,4411,339,1630,2950,5208,299263,1.51,1821,6.1,98.0138,80.4,425522,1.16,116.2,1029277,265229,112.9,1501964,1923.2,209210,70.95,2.981,7.14,1.041,3.045,166.8,161,158.7,4.57,17.89,79.49433136,1.52,467.347,94.215,106.756,9.155,176.98,86715,159838,-73123,98.0138,1392137,1.26,699.3039,17.125,8.626568078,11.91656808,11430,10557.6,3627.6,2425.4661,8.25,5.25,5.35,6.27,84,1.11,10.4842,1.2028
33417,4.5,9864.5,323202,202.8,105.9,235868,150.1,2011,1905,6480000,285365,57,57,53.8,53.9,48,48,77,59.5,53.4,57,3,307.9,5.9,212677,311383,38.5,45.5,56539,27404,67334,224.7,205927,64949,2957,52194,1604,145,80.56231,0.16,7952,19.78,144815,120780,25079,42021,50649,12054,37104,7792,1713,17.1,4498,348,1743,2914,5213,299554,1.38,1942,5.9,97.8423,80.1,413031,1.19,115.1,1042584,245624,112.1,1445002,1841.5,209681,74.41,2.952,4.9,1.097,2.783,167.9,162.1,159.2,4.72,15.83,80.56230927,2.31,480.501,78.417,99.608,8.527,163.826,87510,157913,-70403,97.8423,1397193,1.27,706.4809,15.902,6.512072435,9.662072435,11478.6,10622.6,3618.8,2436.3473,8.25,5.25,5.53,6.41,80,1.1137,10.7493,1.2273
36726,4.4,9911.3,323018,201.9,105.1,217059,130.6,1918,1867,6320000,287651,55.7,57.1,54.2,57.4,51,46.5,76.5,57,55.7,59,3.1,312.9,6.3,212705,314635,39.3,45.3,57475,27808,66454,240.2,188706,68406,2366,29840,1780,138,72.76997,0.3,7909,19.99,145314,121199,24846,42413,51427,11908,37156,7865,1716,16.7,4454,351,1933,2936,5170,299835,1.23,1802,6.3,97.806,79.9,410341,1.17,114.3,1035374,257961,109.4,1493349,1948.5,223528,73.04,2.555,5.85,1.165,2.519,165.4,160.2,158.5,4.99,14.68,72.76996613,2.54,514.287,88.29,103.181,9.245,171.442,88264,153411,-65147,97.806,1401653,1.27,711.1866,16.42,5.806328478,8.886328478,11522.3,10683.8,3623,2436.477,8.25,5.25,5.84,6.68,89,1.1294,11.0489,1.2767
33241,4.5,9927.5,323659,202,105.3,226021,115.2,1893,1763,6340000,292927,54.9,56,53.2,56.1,47,44,78.5,53,55.4,56.5,3.2,328.9,6.2,214647,316080,39,45.8,58891,27645,66303,218.1,169195,71078,1279,29397,1753,156,67.06754,0.4,7772,20.13,145534,120507,25115,42799,51714,11869,37212,7863,1794,17.1,4622,344,1674,3096,5469,300094,1.03,1737,6.2,97.6811,79.7,416147,1.19,110.3,1023802,245367,113,1378183,1852.2,218297,63.8,2.245,7.41,1.138,2.545,162.2,158.7,159.9,5.11,16.39,67.0675354,2.29,523.515,94.864,99.565,10.394,162.522,89566,154406,-64840,97.6811,1407273,1.28,721.0979,16.323,6.468702675,9.618702675,11578.4,10721.6,3604.7,2447.968,8.25,5.25,5.95,6.75,91,1.1182,11.0908,1.2661
24324,4.4,9976.5,327999,203.1,110,228756,112.4,1888,1722,6280000,299334,55,53.4,49.9,54,47.5,45.5,73,54,51.9,56.5,3,307.4,6.3,220788,317411,39.8,46,61280,28587,65961,174.3,151320,62616,1081,21843,1842,159,63.46447,0.28,7585,20.23,145970,120371,24146,43001,51834,11862,36744,7950,1539,16.6,4552,350,1767,3083,5190,300340,1,1650,6.3,98.6347,80.3,428169,1.22,114.3,1011128,248208,110.8,1398361,1713.6,224843,58.89,2.229,6.73,1.012,2.61,164.6,160,160,5.11,22,63.46446609,2.56,465.962,114.275,103.915,8.877,171.677,89984,158312,-68328,98.6347,1408097,1.29,713.2356,16.127,6.923977789,10.00397779,11669.6,10749.6,3621.6,2461.9089,8.25,5.24,5.89,6.78,91,1.1161,11.3934,1.2681
28722,4.6,9983.8,327037,203.437,110.2,218665,95,1822,1655,6360000,301402,55.8,56.9,50.7,53.5,47.5,44.5,61,50.5,55.7,57.5,3,311.3,7.3,215432,320312,39.1,45.5,59753,26207,64216,220.5,133539,70660,1474,15792,1934,149,62.51984,0.26,7295,20.36,146028,119094,23655,42713,51761,11807,36866,7527,1619,17.1,4590,365,1627,2975,5195,300574,0.91,1720,7.3,98.1696,79.7,419466,1.2,113.2,1023971,233799,108.3,1370575,1788.3,228039,59.08,2.313,6.55,0.938,2.485,165.6,161.1,160.2,5.09,17.65,62.51984406,2.46,485.064,133.125,98.565,9.375,165.048,90847,156000,-65153,98.1696,1413410,1.28,708.6738,16.569,6.675765178,9.895765178,11735.2,10759,3629.3,2468.7856,8.25,5.25,5.85,6.76,92,1.1285,10.983,1.281
23225,4.5,9990.3,328132,204.226,111.2,221355,103.1,1640,1570,6340000,306563,55.3,55.2,52.6,54.2,47.5,46,47,51.5,55.3,54,3.3,338.9,6.7,219007,321978,38.5,45.1,60173,27760,64075,230.9,119374,70912,1118,19043,1829,149,63.37041,0.26,7173,20.45,146057,119041,23400,42894,51864,11778,36813,7753,1542,17.1,4481,354,1741,2995,5178,300802,0.76,1491,6.7,99.2354,80.4,428430,1.25,109.6,1017880,219221,110.6,1255311,2092.6,217709,61.96,2.24,8,0.954,2.488,164,160.9,160.9,4.88,16.98,63.3704071,0.8,479.053,138.149,90.244,10.862,152.477,88931,155097,-66166,99.2354,1419164,1.31,716.1837,16.401,6.920260782,10.07026078,11814.8,10787.1,3619.5,2480.6682,8.25,5.26,5.68,6.59,91,1.1359,10.8735,1.2722
